"storeLocation","customer.gender","customer.age","customer.email","customer.satisfaction","couponUsed","purchaseMethod"
"Denver",F,47,namjuva@wejrah.gr,4,FALSE,"Online"
"Seattle",F,32,rufnaf@wavwitis.me,5,TRUE,"In store"
"Denver",M,47,aha@hioci.dj,4,FALSE,"In store"
"Austin",M,38,zukhoufu@heliw.hk,3,FALSE,"Online"
"San Diego",M,23,gepza@unumfe.kp,5,FALSE,"In store"
"San Diego",F,50,giggu@ak.hn,4,FALSE,"Phone"
"Austin",F,43,jajbies@dij.bs,5,FALSE,"Online"
"Denver",F,39,tuze@pekma.cy,5,FALSE,"Online"
"Seattle",F,63,law@ponu.tp,4,FALSE,"Online"
"Seattle",F,40,wokfila@levigo.ye,5,FALSE,"Online"
"London",F,33,ejalo@fo.kh,4,TRUE,"Online"
"New York",F,31,resu@ivamutloz.ck,5,FALSE,"In store"
"Austin",F,48,jikucuf@neihiir.us,2,FALSE,"Online"
"Seattle",F,53,fedis@kuh.mg,4,FALSE,"Online"
"Denver",F,62,sug@obhit.mw,5,FALSE,"In store"
"Denver",F,42,fahsopso@vosjedev.wf,5,FALSE,"In store"
"Austin",M,46,ehe@pal.aw,2,FALSE,"Online"
"New York",F,31,komu@mon.ru,2,FALSE,"In store"
"Denver",F,75,zid@mic.al,3,FALSE,"In store"
"Seattle",F,28,bijsogin@kadhap.ae,3,TRUE,"Phone"
"Denver",F,24,folat@abowodzeb.mz,5,FALSE,"In store"
"New York",M,45,viwmuriv@ledadag.sl,5,FALSE,"Phone"
"Seattle",F,60,kigti@big.uy,4,FALSE,"In store"
"Denver",M,55,wak@tuvduhaz.au,4,FALSE,"In store"
"Austin",M,71,karorid@jim.za,5,FALSE,"In store"
"London",M,29,emmon@ge.sj,4,FALSE,"In store"
"London",F,31,murawekeh@he.eh,4,FALSE,"In store"
"Denver",F,29,dadhud@laiv.lr,1,FALSE,"In store"
"New York",F,53,za@dutkim.tn,4,FALSE,"Online"
"Seattle",F,61,binsutho@melehibic.lb,4,TRUE,"In store"
"Denver",M,50,siza@icese.st,5,FALSE,"In store"
"New York",F,42,jubow@diide.aw,4,FALSE,"Online"
"Denver",F,43,up@cefsorno.sb,5,TRUE,"In store"
"Austin",M,34,lifes@daikazac.kw,2,FALSE,"Online"
"San Diego",F,53,imudagowo@zepraj.pe,4,FALSE,"In store"
"New York",M,35,ofe@icocic.bd,4,FALSE,"Phone"
"Denver",F,63,ro@gembo.ms,1,FALSE,"Online"
"New York",M,22,ufe@goksib.rs,3,FALSE,"In store"
"London",F,38,mur@hacdom.bv,2,TRUE,"In store"
"London",F,65,ga@bewlas.edu,5,FALSE,"Online"
"Denver",F,53,gaguv@bedooj.gr,5,FALSE,"Online"
"London",F,44,nav@lajuf.mt,5,FALSE,"In store"
"Austin",F,40,nobigoh@ikeiga.ps,3,FALSE,"In store"
"Seattle",M,26,afmeal@foggofji.ar,4,FALSE,"In store"
"Austin",M,44,zutoefu@noszatuv.cf,4,FALSE,"Online"
"London",F,69,pi@tuvwo.ar,3,FALSE,"In store"
"Seattle",F,31,ravaf@la.cg,5,FALSE,"In store"
"Denver",F,35,ezava@sotemawun.sn,3,FALSE,"In store"
"London",M,41,nez@tepinaku.pt,5,FALSE,"In store"
"London",F,49,ca@wapso.bg,4,FALSE,"Online"
"Austin",F,27,ep@fom.ps,4,FALSE,"In store"
"San Diego",M,32,tokifouhu@ren.bq,5,FALSE,"In store"
"Denver",F,53,bofnij@tac.fo,3,FALSE,"Online"
"New York",F,32,po@co.md,4,FALSE,"Online"
"New York",F,21,segco@roveluh.ae,4,FALSE,"In store"
"New York",M,58,loazfac@nos.de,3,FALSE,"In store"
"Denver",M,35,kopipvov@wante.fi,4,FALSE,"In store"
"Seattle",F,47,bi@pegurvo.mh,5,FALSE,"Phone"
"New York",M,55,woju@bideciuro.rs,4,TRUE,"Online"
"Denver",F,55,riv@tutjuegu.net,4,FALSE,"In store"
"Seattle",F,54,danur@zohe.mq,1,FALSE,"In store"
"San Diego",F,34,so@hev.so,2,FALSE,"Online"
"Denver",F,64,apiinku@fo.tk,4,FALSE,"In store"
"Denver",M,51,ogzo@lej.ni,5,FALSE,"Phone"
"Austin",F,48,vafif@ciwobci.iq,4,FALSE,"In store"
"Denver",M,39,uk@jow.la,4,FALSE,"In store"
"Denver",M,40,cinit@rurwofdom.sc,5,TRUE,"Online"
"Seattle",M,67,ufine@mafu.tv,4,FALSE,"Online"
"Austin",M,52,kian@ef.af,4,FALSE,"In store"
"London",F,49,ti@huw.pn,4,FALSE,"In store"
"Denver",F,40,benrah@hinroh.kh,4,FALSE,"Online"
"Seattle",F,56,vauwfo@ziorijac.il,2,FALSE,"In store"
"Denver",M,30,ol@iddijje.ie,5,FALSE,"In store"
"London",F,43,owakufup@par.cf,2,FALSE,"In store"
"Seattle",M,63,bu@ehazi.sa,1,FALSE,"In store"
"Denver",M,25,gotop@wewacvut.lb,2,FALSE,"In store"
"Seattle",F,32,akjepzo@ij.gm,2,FALSE,"In store"
"New York",F,65,tucuzu@ora.ax,5,FALSE,"Online"
"Seattle",F,49,cu@et.vn,5,FALSE,"Online"
"Seattle",F,67,tiuclej@hapjirwac.pn,5,FALSE,"In store"
"Denver",M,58,ridebeba@nun.kp,1,FALSE,"Phone"
"Austin",F,41,wafta@sakilre.mv,4,FALSE,"Online"
"London",M,24,wi@uthamcu.su,4,FALSE,"Online"
"Denver",F,47,li@lelougi.sb,5,FALSE,"In store"
"Denver",F,37,licadaira@zagsus.hn,3,FALSE,"Phone"
"Denver",F,68,hedaski@imnaku.cc,4,FALSE,"In store"
"London",F,57,hag@nucgo.zm,4,FALSE,"In store"
"London",M,59,zam@ob.mo,4,FALSE,"In store"
"Denver",M,65,fifuzpit@ca.cd,5,FALSE,"In store"
"Seattle",F,31,pucem@wito.il,2,FALSE,"In store"
"Denver",M,38,onijorab@gi.hr,5,FALSE,"Online"
"Denver",M,45,ciam@opesatcuz.li,5,FALSE,"Online"
"New York",M,58,gow@fowu.ps,3,FALSE,"Online"
"Austin",M,36,zahbuvehi@tajimhiv.nl,1,FALSE,"In store"
"Seattle",M,39,azo@ebakuz.ca,4,FALSE,"In store"
"London",F,47,risojkos@lapcut.lv,5,FALSE,"In store"
"Seattle",F,70,gevces@vik.aq,3,FALSE,"Online"
"Seattle",M,68,wolkuw@beni.er,4,TRUE,"In store"
"Denver",M,35,buireha@jiov.ck,4,FALSE,"In store"
"London",F,34,uwefuboh@kurlu.cz,4,TRUE,"Online"
"Denver",M,48,ohiotudaw@uc.pe,3,FALSE,"In store"
"Denver",F,34,dov@paj.lr,5,FALSE,"Online"
"Seattle",M,70,fiuf@ebuwezo.gd,4,FALSE,"Online"
"New York",M,56,ez@janhojdi.bq,5,FALSE,"Phone"
"Denver",F,42,pa@wiborius.tf,5,FALSE,"Online"
"Denver",M,56,nogam@limome.af,5,FALSE,"Online"
"San Diego",M,42,rebaanu@eme.ye,4,FALSE,"Online"
"Denver",M,38,fu@nuglak.km,4,FALSE,"In store"
"Austin",F,69,ma@lenadir.mx,1,FALSE,"In store"
"New York",M,62,coageb@te.tn,3,FALSE,"Online"
"Denver",M,42,kuhuese@sejro.ax,4,FALSE,"In store"
"Seattle",F,36,lu@kehhaz.ye,2,FALSE,"In store"
"Seattle",F,35,gamijob@olimaaz.qa,5,FALSE,"Online"
"London",F,43,jehohvac@ofola.gy,3,FALSE,"Phone"
"London",M,42,il@baesimuz.fo,4,TRUE,"In store"
"Denver",F,16,ij@ohro.nr,4,FALSE,"Online"
"London",M,53,fil@im.bw,5,FALSE,"Phone"
"Seattle",M,44,cal@kuc.ki,3,FALSE,"In store"
"Austin",M,35,espiehu@vevsa.tm,1,FALSE,"Online"
"San Diego",F,67,ejmucek@elokaita.ly,1,TRUE,"Online"
"Austin",M,60,vezsetsos@bo.ms,4,FALSE,"In store"
"San Diego",M,25,esu@lud.cz,5,FALSE,"In store"
"Denver",M,28,me@kirwewkal.nu,3,FALSE,"In store"
"Denver",F,66,pijpic@afakap.vg,4,FALSE,"Online"
"Austin",F,59,mepal@ku.lt,4,FALSE,"In store"
"Denver",F,45,li@alugabe.lc,4,FALSE,"Phone"
"Seattle",F,34,lizkawim@turec.mw,3,FALSE,"Online"
"Denver",M,46,faja@sater.bg,5,FALSE,"In store"
"London",M,42,iz@ul.dk,5,FALSE,"In store"
"Austin",M,73,fipez@leveken.net,4,FALSE,"Online"
"San Diego",F,51,hesfu@wo.ph,4,FALSE,"In store"
"New York",M,34,ji@kawuto.tm,1,FALSE,"In store"
"Seattle",M,32,heg@pef.az,4,FALSE,"In store"
"London",F,65,no@fopjic.vn,5,FALSE,"In store"
"Seattle",F,74,sajdaj@pejbise.nr,4,FALSE,"Online"
"Denver",M,37,vituin@cetkodju.hr,4,FALSE,"In store"
"Denver",M,63,kakefu@zigid.cf,3,FALSE,"Online"
"San Diego",F,37,eke@no.kn,5,FALSE,"In store"
"Austin",F,46,be@je.gt,1,FALSE,"Online"
"Seattle",F,35,rijpim@vokfasse.cg,4,FALSE,"In store"
"Denver",F,56,re@we.az,4,FALSE,"In store"
"San Diego",M,21,ve@dini.tr,4,TRUE,"Online"
"New York",F,58,memji@cadeseso.ge,5,FALSE,"Online"
"London",F,37,arkanfog@fi.lk,4,FALSE,"In store"
"Austin",M,57,nelafe@he.au,5,FALSE,"In store"
"London",F,64,ublu@nuwo.mq,4,FALSE,"In store"
"Austin",M,33,somhis@kerej.bg,1,FALSE,"In store"
"New York",F,35,soez@ihi.cc,5,FALSE,"In store"
"New York",F,44,cil@fi.mt,5,FALSE,"In store"
"Denver",F,42,opkubom@zefru.hm,4,FALSE,"In store"
"Denver",F,24,fizi@kut.fk,5,FALSE,"In store"
"Austin",M,39,ow@da.km,5,TRUE,"Online"
"New York",M,59,sakeno@ticpa.tr,4,FALSE,"In store"
"Denver",F,56,ecosogkul@nemla.nl,2,FALSE,"In store"
"New York",M,61,mu@cilasepim.cy,1,TRUE,"In store"
"Denver",F,19,imowunlu@nicso.ps,4,FALSE,"Online"
"Austin",M,70,vim@vudazut.mw,3,TRUE,"In store"
"London",F,38,fot@cufopcec.by,2,FALSE,"In store"
"Seattle",M,19,ivno@newespu.la,3,FALSE,"Online"
"Austin",F,32,lezna@epiime.pk,5,FALSE,"In store"
"Seattle",F,31,wahfos@giotsum.re,5,FALSE,"Online"
"Austin",F,53,bewweja@daseceres.gg,3,FALSE,"In store"
"London",M,30,jep@bepaw.me,4,TRUE,"Online"
"Austin",F,62,poic@karic.br,4,FALSE,"In store"
"Denver",F,31,loini@ekeveg.km,5,FALSE,"Online"
"Seattle",M,50,no@tibdar.mc,3,FALSE,"Online"
"Seattle",M,37,vuti@ke.so,3,FALSE,"In store"
"Denver",M,61,wu@mecarta.cw,4,FALSE,"Online"
"London",M,42,odubebpew@ip.tm,4,FALSE,"Online"
"Seattle",M,37,cijukza@feil.ee,5,TRUE,"In store"
"London",M,33,bikojivi@racziw.mu,4,FALSE,"In store"
"Denver",F,55,idti@jutre.th,4,FALSE,"Online"
"London",F,22,afuosu@vi.kn,4,FALSE,"Phone"
"London",M,44,poowu@gadem.ru,1,FALSE,"In store"
"Denver",M,64,defheb@wizenbe.gl,4,TRUE,"In store"
"San Diego",F,47,gotalu@amuaciimo.al,4,FALSE,"In store"
"Seattle",M,52,jug@sispadfi.at,5,FALSE,"In store"
"Seattle",F,62,kilho@waf.ml,4,FALSE,"Online"
"Seattle",F,49,wif@zu.nz,3,FALSE,"In store"
"Denver",F,30,mefwejuw@avbiciw.cg,4,FALSE,"Online"
"Denver",M,22,sej@so.fo,4,FALSE,"In store"
"Denver",M,41,po@bojosvec.vc,1,FALSE,"Online"
"Austin",M,59,juakno@kajzican.mn,5,FALSE,"In store"
"Denver",F,32,rashaivi@fow.gy,1,FALSE,"In store"
"Denver",M,31,ca@co.pk,5,FALSE,"Online"
"London",F,41,zusewo@funicbu.an,5,TRUE,"In store"
"London",M,69,doeflo@wuvatabi.ba,2,FALSE,"In store"
"Denver",F,67,hewapbet@oneiw.yt,3,FALSE,"In store"
"London",F,36,ficpafseg@ke.mr,5,FALSE,"Online"
"Seattle",F,42,hucbiata@onuho.tw,3,FALSE,"In store"
"Seattle",F,39,zulzuvore@izoci.pm,5,FALSE,"Phone"
"London",F,62,inuimeamo@jihda.md,4,FALSE,"In store"
"Austin",F,36,kiejapos@bavzar.mq,4,FALSE,"In store"
"Seattle",M,54,guffupa@les.st,2,FALSE,"Online"
"Denver",M,41,te@mofov.gf,5,FALSE,"Phone"
"London",F,37,agma@dewzoujo.ly,5,FALSE,"Online"
"Denver",M,58,bukub@avkuhda.ru,3,FALSE,"Phone"
"Denver",F,45,ac@wital.so,4,FALSE,"In store"
"Seattle",M,37,lof@dohwuc.ro,4,FALSE,"Online"
"New York",F,61,bik@bafficla.ec,3,FALSE,"In store"
"Denver",M,22,ja@ji.tp,5,FALSE,"Phone"
"Denver",F,47,kolos@ullaf.ro,5,FALSE,"Online"
"Denver",F,40,gagso@liju.ae,4,FALSE,"In store"
"Austin",F,42,job@ginef.si,5,FALSE,"Online"
"Austin",F,35,ta@rifabvam.cg,2,FALSE,"Online"
"Denver",F,64,vouf@sur.je,4,FALSE,"In store"
"London",M,35,detuc@siipu.io,5,TRUE,"In store"
"Seattle",F,38,rebpe@ecete.bs,5,FALSE,"Online"
"Austin",F,59,ri@nagomas.ca,5,FALSE,"In store"
"Austin",F,64,dorikif@evoicwo.fr,4,FALSE,"In store"
"Denver",F,27,veiwo@ozjerav.mt,3,FALSE,"Online"
"Denver",M,39,maaceewu@geti.cg,5,TRUE,"Online"
"Denver",F,39,fatuk@big.bh,5,FALSE,"In store"
"Denver",F,42,cisu@jarnus.ug,5,TRUE,"Online"
"Denver",F,60,gijmoili@ukige.mx,5,FALSE,"In store"
"New York",M,52,ac@guciwcoh.gh,4,FALSE,"In store"
"Denver",M,54,budim@wemi.gb,4,FALSE,"In store"
"Seattle",F,61,dufmo@sickot.cn,5,FALSE,"Online"
"Seattle",M,36,zuvefdub@some.ml,3,FALSE,"Phone"
"London",F,17,pabaw@asakip.kw,4,FALSE,"In store"
"New York",F,40,jiswoj@ec.pn,5,TRUE,"Online"
"Seattle",M,31,tesifli@urunim.il,4,FALSE,"Online"
"Denver",F,18,timfe@ru.uz,4,TRUE,"In store"
"London",M,30,fatihugor@zobodi.ru,4,FALSE,"Online"
"Denver",M,64,eb@nakhoji.ax,5,FALSE,"In store"
"Austin",F,34,rarew@navvebhuj.lv,5,FALSE,"In store"
"Austin",F,39,gas@vuan.mz,1,FALSE,"In store"
"Seattle",F,61,puuj@adepigpi.mh,5,FALSE,"Phone"
"New York",M,27,duwo@nepezlom.sg,5,FALSE,"In store"
"San Diego",M,54,luwef@ejid.iq,3,TRUE,"In store"
"New York",M,16,tomoriw@piczos.cd,4,FALSE,"In store"
"Seattle",M,37,semakek@imape.ir,3,FALSE,"Online"
"Seattle",F,55,huwake@huse.ru,4,FALSE,"In store"
"Denver",M,60,wuki@fabukne.io,4,FALSE,"In store"
"Seattle",F,48,pulotop@bon.mv,3,FALSE,"Online"
"London",F,71,jok@maci.gl,3,FALSE,"In store"
"New York",F,19,nu@to.es,2,FALSE,"In store"
"Seattle",F,36,veklumomi@lo.to,5,FALSE,"Phone"
"New York",F,67,jodoj@uco.nc,5,FALSE,"In store"
"Seattle",F,35,zavpimna@sijpivol.hm,2,FALSE,"Online"
"New York",F,22,hopisow@ez.bb,5,FALSE,"In store"
"San Diego",F,34,li@abigub.gg,4,FALSE,"In store"
"San Diego",F,29,ot@gubal.za,5,FALSE,"Online"
"London",M,20,igo@jigzo.bw,4,FALSE,"In store"
"Seattle",F,34,ovu@vinlifgen.je,5,FALSE,"In store"
"London",M,61,punon@cav.ax,4,FALSE,"In store"
"Denver",M,42,welvolam@nadipihi.ma,5,FALSE,"In store"
"New York",F,24,ifli@rowmizwo.tt,2,FALSE,"In store"
"New York",M,58,zi@caazpom.ag,4,FALSE,"Online"
"Denver",M,37,nandujiho@hubekeolo.za,4,FALSE,"In store"
"London",M,59,sisazo@timum.tj,5,FALSE,"Online"
"Denver",F,59,fe@ca.mr,4,TRUE,"In store"
"Denver",F,49,douzo@zijpade.nu,5,FALSE,"In store"
"Denver",M,38,cu@opjefop.io,4,FALSE,"Online"
"London",F,43,zicurilu@owe.bo,5,TRUE,"In store"
"New York",M,25,faaju@emka.li,4,FALSE,"In store"
"Austin",M,34,kulsuj@hetiz.ai,4,FALSE,"Online"
"San Diego",M,25,sugjab@tonen.gt,4,FALSE,"Phone"
"London",M,62,kufab@cen.ch,4,FALSE,"In store"
"Seattle",M,62,nuvwo@hakne.br,4,FALSE,"Phone"
"London",F,33,babodwih@jah.er,5,FALSE,"In store"
"Denver",M,34,du@so.sz,3,FALSE,"In store"
"Denver",M,20,ka@evfa.nf,4,TRUE,"In store"
"New York",M,49,kuseh@ar.am,3,FALSE,"Phone"
"London",F,29,atuka@dupkojze.na,4,FALSE,"In store"
"Austin",F,33,ciswi@keteof.za,4,TRUE,"Phone"
"Seattle",F,57,vetmac@ki.ax,4,TRUE,"In store"
"Denver",F,31,ilu@awpurca.zw,4,TRUE,"In store"
"Seattle",F,61,feg@lijucvar.km,1,FALSE,"Online"
"New York",F,16,zeghalve@wigvo.sg,4,FALSE,"In store"
"London",M,36,kevik@agpiip.im,1,FALSE,"Phone"
"Austin",F,28,juzvofar@pim.lv,5,FALSE,"In store"
"Seattle",F,44,vehpija@reawi.gb,1,FALSE,"In store"
"New York",M,52,mohabaj@zu.io,4,FALSE,"In store"
"London",M,28,wesu@ihabitja.es,2,FALSE,"Online"
"London",M,58,tomgev@feve.lb,4,FALSE,"Online"
"Austin",F,29,heabgop@wu.mq,5,FALSE,"In store"
"Seattle",M,42,zargir@ufelo.pm,1,FALSE,"Online"
"London",M,39,fiere@gobutib.ir,4,FALSE,"In store"
"Seattle",F,51,ivoilu@na.sy,5,FALSE,"Online"
"Seattle",F,57,dunuino@ap.us,3,FALSE,"Online"
"Denver",M,57,nozdi@ner.zm,5,FALSE,"Phone"
"San Diego",M,50,vizan@iv.lu,2,FALSE,"In store"
"Denver",F,53,saci@te.it,4,FALSE,"Phone"
"London",F,46,nak@wuehlo.na,5,FALSE,"In store"
"Austin",M,27,opako@wukukodo.sz,4,FALSE,"In store"
"Denver",M,46,co@di.qa,3,FALSE,"In store"
"Seattle",F,44,lidjaleki@izuhivra.it,3,FALSE,"In store"
"Seattle",F,50,gemlu@citena.nz,4,FALSE,"In store"
"Seattle",F,41,manoggak@duvkiju.gr,3,FALSE,"In store"
"Seattle",F,67,nupiklof@pil.je,5,TRUE,"In store"
"Denver",M,72,kuho@hup.lu,5,FALSE,"Online"
"San Diego",F,60,jur@len.ly,5,TRUE,"In store"
"London",F,42,juh@sug.hu,4,FALSE,"Online"
"Seattle",M,52,ihmetba@gig.md,5,FALSE,"Online"
"Seattle",M,46,kitin@wa.is,4,FALSE,"In store"
"London",F,38,volgezfi@lejiip.pe,3,FALSE,"In store"
"Seattle",M,51,sep@ji.lu,4,FALSE,"In store"
"Denver",F,43,zipus@kijoep.ie,2,FALSE,"Phone"
"Denver",M,51,isu@ko.ls,1,FALSE,"In store"
"London",M,49,vewjebo@sad.co,2,FALSE,"In store"
"Denver",F,41,ep@nu.mq,3,FALSE,"In store"
"Denver",F,73,leono@bewun.pt,2,FALSE,"In store"
"Denver",F,31,humma@kuzene.nr,5,FALSE,"In store"
"Denver",M,37,ducdumiju@zejti.pt,5,FALSE,"In store"
"Seattle",M,58,bose@getcusa.tt,5,FALSE,"Online"
"Seattle",M,25,imadar@upzaw.vg,3,FALSE,"In store"
"San Diego",M,25,no@lacuon.zw,2,FALSE,"In store"
"Seattle",F,35,pah@maginaw.de,4,FALSE,"In store"
"Denver",F,38,cambo@tolulodo.hu,4,FALSE,"In store"
"London",F,24,hoafi@gagohwin.je,5,FALSE,"In store"
"New York",M,55,ukgewpef@akokamuc.dz,4,FALSE,"In store"
"Denver",F,33,ope@rovsuwib.io,3,FALSE,"Online"
"New York",F,21,etwudaj@soragu.ml,2,FALSE,"Online"
"London",F,29,erkuwdu@otca.nu,5,FALSE,"In store"
"Seattle",F,42,wavhuugi@jovabeb.io,4,FALSE,"In store"
"Denver",F,36,eb@asehoz.gm,3,FALSE,"Online"
"Denver",M,35,uh@fezeju.sv,4,FALSE,"Online"
"Austin",M,53,ecuboso@hi.ng,4,FALSE,"Online"
"London",M,61,jekeva@ohe.mz,4,FALSE,"In store"
"Seattle",M,39,inizuzuk@em.ga,5,FALSE,"Online"
"San Diego",M,51,ripefci@tujo.my,4,FALSE,"In store"
"Seattle",M,25,itme@votlak.cu,1,FALSE,"Phone"
"New York",M,54,zov@beke.lv,5,FALSE,"Online"
"London",F,70,pukuula@isda.gg,5,FALSE,"In store"
"San Diego",M,18,enoujalig@holebhe.td,4,FALSE,"Online"
"Denver",F,42,tifipe@dagceho.gov,4,FALSE,"In store"
"London",F,72,mij@cavmegub.ro,5,FALSE,"In store"
"Denver",F,33,ehilakbo@manajjid.ps,3,FALSE,"Phone"
"London",F,73,ji@zuhte.bz,5,FALSE,"In store"
"Denver",M,52,bouwbiz@va.mu,3,FALSE,"Online"
"Denver",M,38,moiwiem@tigutha.tw,4,FALSE,"Online"
"Seattle",M,50,buljir@rosose.gw,3,FALSE,"In store"
"Denver",M,37,putoz@mirub.sx,5,FALSE,"Phone"
"Denver",F,47,kolew@vapubhac.sn,4,FALSE,"In store"
"London",F,42,peazdis@obbulve.mw,4,FALSE,"In store"
"Seattle",F,47,pule@heocevev.hk,4,FALSE,"In store"
"Denver",F,34,efdehku@kuez.pf,5,FALSE,"In store"
"Denver",F,38,jisook@cefos.cu,5,FALSE,"In store"
"Denver",F,72,dizdipbib@rem.pe,5,FALSE,"Phone"
"Denver",M,40,doecli@car.ao,4,TRUE,"In store"
"Denver",M,57,re@agtibze.gy,5,FALSE,"In store"
"New York",F,33,lor@cotbimos.vc,5,FALSE,"In store"
"Austin",F,38,fakco@holi.us,5,FALSE,"In store"
"New York",M,67,epbowoba@conok.sv,1,TRUE,"Online"
"Denver",F,51,vozov@tazcuje.mt,5,FALSE,"Online"
"Seattle",F,29,zunu@is.sc,4,FALSE,"In store"
"Seattle",M,62,ipewos@tu.py,1,FALSE,"In store"
"Denver",M,54,isihuv@oveduduwo.ph,1,FALSE,"Phone"
"Denver",F,35,wa@melhoh.kr,3,FALSE,"In store"
"New York",M,57,ohiwic@bozmo.ck,1,FALSE,"In store"
"San Diego",M,46,rawohuro@gulotnu.gm,3,FALSE,"In store"
"Denver",F,61,zutfam@zil.pk,5,FALSE,"Online"
"Seattle",F,33,ku@huregab.io,4,FALSE,"Phone"
"Seattle",M,20,hi@bo.ps,3,FALSE,"In store"
"London",M,41,dabozfo@rener.tf,4,FALSE,"In store"
"Denver",F,27,ewmutiz@zajori.ir,2,FALSE,"In store"
"Denver",F,42,wulhulmob@tesanvut.se,5,FALSE,"Online"
"Seattle",F,41,li@zupub.hm,4,FALSE,"Phone"
"San Diego",M,72,rekzof@se.cx,3,FALSE,"Online"
"Austin",M,63,diib@re.ca,3,FALSE,"In store"
"Denver",F,41,cecagwov@ve.gm,2,FALSE,"In store"
"Seattle",M,30,ra@vigogaz.es,1,FALSE,"In store"
"London",M,62,heckil@ladkofre.gf,3,TRUE,"In store"
"Seattle",M,61,bonaho@lemih.gm,4,FALSE,"Phone"
"New York",F,49,akapa@ag.cm,1,FALSE,"In store"
"Denver",F,74,bumnezgig@vavog.fj,3,FALSE,"Online"
"Seattle",F,41,dohedaihe@awe.bt,5,FALSE,"In store"
"Seattle",F,37,idlamna@cow.it,4,FALSE,"In store"
"Seattle",M,21,jijzuri@dowe.mv,4,FALSE,"In store"
"New York",F,40,mejirulih@ni.ie,4,FALSE,"Online"
"Seattle",M,46,ewmuc@nukogamin.st,5,FALSE,"In store"
"London",F,54,ifo@val.pw,2,FALSE,"Online"
"San Diego",F,24,kiba@bekzavmuv.au,5,FALSE,"Phone"
"Austin",M,65,senzog@vecuvtu.mn,5,FALSE,"In store"
"Denver",M,71,fu@cebo.et,5,FALSE,"Online"
"Denver",M,47,bupvowi@vordedrik.cg,5,TRUE,"Online"
"San Diego",F,44,remif@pu.gs,4,FALSE,"In store"
"Denver",F,68,ti@aznuvse.kw,5,FALSE,"In store"
"Austin",M,64,meeru@mak.pt,4,FALSE,"In store"
"Austin",F,28,uvo@cib.be,5,FALSE,"In store"
"Denver",M,48,geb@saw.er,5,FALSE,"In store"
"Austin",M,62,uto@ha.lv,4,TRUE,"In store"
"Denver",F,60,amaete@gumotok.uk,1,FALSE,"Phone"
"London",M,65,kir@uzofulij.ar,5,FALSE,"In store"
"London",M,43,ko@jaloam.vn,3,FALSE,"Online"
"Seattle",M,31,zi@re.it,4,FALSE,"Phone"
"Seattle",M,33,ogo@gerkic.ck,3,TRUE,"Phone"
"London",F,25,man@te.pg,5,FALSE,"In store"
"San Diego",M,29,avu@usudevo.mu,5,TRUE,"In store"
"Seattle",M,34,hizle@pohbo.dk,3,FALSE,"In store"
"Seattle",M,65,ka@cenivuoko.kh,5,FALSE,"In store"
"Seattle",F,16,orajackek@kasoma.pn,5,FALSE,"In store"
"San Diego",M,53,let@usi.tk,3,FALSE,"Online"
"Denver",F,27,itodeco@uneijtan.ws,1,FALSE,"Phone"
"Denver",M,41,er@gah.kn,1,FALSE,"Online"
"Denver",F,51,ri@jino.ki,5,FALSE,"In store"
"Austin",F,32,wuhfovej@huguj.tv,2,FALSE,"Online"
"Denver",F,18,ti@alzafwa.co.uk,5,FALSE,"Phone"
"New York",M,17,foobwi@uwteko.ml,1,FALSE,"Phone"
"London",F,21,jakle@zup.am,4,FALSE,"In store"
"Austin",M,55,ut@se.cd,5,FALSE,"Phone"
"Austin",M,32,so@mupof.sr,5,FALSE,"Online"
"London",M,28,tuc@arve.ro,5,FALSE,"In store"
"San Diego",F,52,nicag@itoz.fo,5,FALSE,"Online"
"London",F,56,buwbicom@id.mz,4,FALSE,"Online"
"Denver",F,60,ipesovu@ma.om,2,TRUE,"In store"
"London",M,45,zeni@ektonlu.mc,4,FALSE,"Phone"
"London",F,62,sajamluj@bezepo.cr,3,FALSE,"In store"
"San Diego",F,20,ehlo@caji.sn,4,FALSE,"Online"
"New York",M,46,ocigoma@eke.yt,5,TRUE,"Phone"
"Austin",F,36,mudiegi@ubelagul.vc,3,FALSE,"Online"
"Seattle",M,56,ahaziruna@zinelo.an,3,FALSE,"In store"
"London",M,45,fiwu@ucobapru.jo,2,FALSE,"Online"
"London",M,37,wi@icnirgi.pn,4,FALSE,"Online"
"Seattle",M,40,duv@van.gf,3,FALSE,"In store"
"London",F,63,me@mopugno.as,4,FALSE,"In store"
"Seattle",M,43,cuedohi@cacaz.gov,1,FALSE,"Online"
"Austin",F,34,kiksev@ibo.tm,2,TRUE,"Online"
"Austin",F,39,zilez@mi.np,3,FALSE,"In store"
"Denver",F,47,eca@efo.kr,3,FALSE,"Phone"
"Seattle",M,35,po@hur.gh,4,FALSE,"In store"
"Seattle",F,25,wokihuvu@pezu.vn,2,FALSE,"Online"
"Denver",F,42,di@tual.gov,1,FALSE,"Online"
"Denver",M,34,vumutefe@enuva.la,4,FALSE,"Online"
"New York",M,58,lez@ji.sc,4,FALSE,"In store"
"Denver",F,36,omekac@hezkosag.py,4,FALSE,"In store"
"San Diego",M,41,feffec@di.br,2,FALSE,"Online"
"Seattle",F,67,ocadef@fofitita.tl,5,FALSE,"In store"
"Austin",M,34,gor@isbet.mx,4,FALSE,"In store"
"Seattle",F,34,bukjezaz@binpirdo.ad,2,FALSE,"In store"
"Seattle",M,50,nikziupi@mu.ke,5,FALSE,"In store"
